Symbol,Action,Expiry,Days To Expiry,Strike Price,Mid Price,Bid Price,Ask Price,Implied Volatility Rank,Earnings Date,Earnings Flag,Stock Price,Raw Return,Annualized Return,Distance To Strike
CVX,Sell to Open,10/13/2023,43,$170.00,$1.19,$1.10,$1.28,0%,10/27/2023,N,$161.10,0.74%,6.42%,5.52%
GDXJ,Sell to Open,10/13/2023,43,$40.50,$0.26,$0.19,$0.34,0%,,N,$35.99,0.74%,6.4%,12.53%
DHI,Sell to Open,10/13/2023,43,$131.00,$0.87,$0.80,$0.95,11%,11/09/2023,N,$119.02,0.74%,6.39%,10.07%
PHM,Sell to Open,10/13/2023,43,$91.00,$0.60,$0.50,$0.70,21%,10/24/2023,N,$82.06,0.73%,6.35%,10.89%
PGR,Sell to Open,10/20/2023,50,$145.00,$0.97,$0.90,$1.05,13%,10/12/2023,Y,$133.47,0.73%,5.44%,8.64%
SNA,Sell to Open,10/20/2023,50,$290.00,$1.95,$0.70,$3.20,4%,10/19/2023,Y,$268.60,0.73%,5.41%,7.97%
NKE,Sell to Open,10/13/2023,43,$114.00,$0.74,$0.64,$0.84,35%,09/28/2023,Y,$101.37,0.73%,6.34%,12.46%
CB,Sell to Open,10/20/2023,50,$210.00,$1.47,$1.40,$1.55,3%,10/24/2023,N,$200.87,0.73%,5.47%,4.55%
CHGG,Sell to Open,10/20/2023,50,$16.00,$0.07,$0.05,$0.10,1%,10/30/2023,N,$10.21,0.73%,5.47%,56.71%
VRSN,Sell to Open,10/20/2023,50,$220.00,$1.52,$1.15,$1.90,0%,10/26/2023,N,$207.79,0.73%,5.47%,5.88%
TDY,Sell to Open,10/20/2023,50,$450.00,$3.05,$1.40,$4.70,20%,10/25/2023,N,$418.30,0.73%,5.43%,7.58%
C,Sell to Open,10/13/2023,43,$45.00,$0.30,$0.27,$0.33,11%,10/13/2023,N,$41.29,0.73%,6.31%,8.99%
CNQ,Sell to Open,10/20/2023,50,$70.00,$0.47,$0.40,$0.55,0%,,N,$64.69,0.73%,5.47%,8.21%
IVW,Sell to Open,10/20/2023,50,$75.00,$0.52,$0.45,$0.60,1%,,N,$72.18,0.73%,5.42%,3.91%
NOW,Sell to Open,10/13/2023,43,$655.00,$4.30,$4.10,$4.50,2%,10/25/2023,N,$588.83,0.73%,6.35%,11.24%
MOH,Sell to Open,10/20/2023,50,$340.00,$2.25,$1.50,$3.00,0%,10/25/2023,N,$310.12,0.73%,5.4%,9.63%
EOG,Sell to Open,10/13/2023,43,$140.00,$0.92,$0.85,$1.00,0%,11/02/2023,N,$128.62,0.72%,6.25%,8.85%
IDCC,Sell to Open,10/20/2023,50,$95.00,$0.62,$0.45,$0.80,1%,11/02/2023,N,$86.71,0.72%,5.37%,9.56%
DFS,Sell to Open,10/13/2023,43,$98.00,$0.65,$0.55,$0.75,25%,10/23/2023,N,$90.07,0.72%,6.27%,8.8%
PAYC,Sell to Open,10/20/2023,50,$330.00,$2.12,$2.00,$2.25,0%,10/31/2023,N,$294.84,0.72%,5.37%,11.93%
CCI,Sell to Open,10/20/2023,50,$110.00,$0.72,$0.65,$0.80,8%,10/18/2023,Y,$100.50,0.72%,5.37%,9.45%
HLT,Sell to Open,10/20/2023,50,$160.00,$1.07,$1.00,$1.15,0%,10/25/2023,N,$148.65,0.72%,5.39%,7.64%
ACN,Sell to Open,10/13/2023,43,$350.00,$2.32,$2.10,$2.55,31%,09/28/2023,Y,$323.77,0.72%,6.24%,8.1%
OXY,Sell to Open,10/13/2023,43,$68.00,$0.44,$0.41,$0.49,1%,11/07/2023,N,$62.79,0.72%,6.23%,8.3%
PPG,Sell to Open,10/13/2023,43,$152.50,$1.00,$0.55,$1.45,4%,10/18/2023,N,$141.76,0.71%,6.13%,7.58%
IHI,Sell to Open,10/20/2023,50,$55.00,$0.37,$0.30,$0.45,8%,,N,$52.50,0.71%,5.32%,4.76%
DKS,Sell to Open,10/13/2023,43,$128.00,$0.82,$0.75,$0.90,3%,11/21/2023,N,$116.34,0.71%,6.16%,10.02%
POOL,Sell to Open,10/20/2023,50,$420.00,$2.59,$2.30,$2.90,1%,10/19/2023,Y,$365.60,0.71%,5.3%,14.88%
FICO,Sell to Open,10/20/2023,50,"$1,000.00",$6.40,$5.30,$7.50,0%,11/08/2023,N,$904.59,0.71%,5.27%,10.55%
SCHW,Sell to Open,10/13/2023,43,$65.00,$0.42,$0.39,$0.45,0%,10/16/2023,N,$59.15,0.71%,6.17%,9.89%
RGLD,Sell to Open,10/20/2023,50,$125.00,$0.80,$0.70,$0.90,0%,11/01/2023,N,$112.09,0.71%,5.32%,11.52%
BXP,Sell to Open,10/20/2023,50,$75.00,$0.47,$0.40,$0.55,10%,10/31/2023,N,$66.77,0.71%,5.3%,12.33%
DEO,Sell to Open,10/20/2023,50,$175.00,$1.17,$1.10,$1.25,6%,01/25/2024,N,$165.65,0.71%,5.28%,5.64%
WST,Sell to Open,10/20/2023,50,$440.00,$2.87,$0.55,$5.20,2%,10/26/2023,N,$406.90,0.71%,5.26%,8.13%
CURE,Sell to Open,10/20/2023,50,$112.00,$0.70,$0.50,$0.90,3%,,N,$98.37,0.71%,5.3%,13.86%
DAL,Sell to Open,10/13/2023,43,$48.00,$0.30,$0.24,$0.37,1%,10/12/2023,Y,$42.88,0.71%,6.18%,11.94%
ITB,Sell to Open,10/13/2023,43,$92.00,$0.60,$0.55,$0.65,1%,,N,$86.24,0.7%,6.05%,6.68%
BHP,Sell to Open,10/20/2023,50,$62.50,$0.40,$0.35,$0.45,18%,02/22/2024,N,$57.49,0.7%,5.18%,8.71%
LII,Sell to Open,10/13/2023,43,$415.00,$2.65,$0.50,$4.80,14%,10/26/2023,N,$376.81,0.7%,6.11%,10.14%
ANET,Sell to Open,10/13/2023,43,$220.00,$1.37,$1.05,$1.70,7%,10/30/2023,N,$195.23,0.7%,6.12%,12.69%
INTU,Sell to Open,10/13/2023,43,$590.00,$3.80,$3.40,$4.20,0%,11/28/2023,N,$541.81,0.7%,6.1%,8.89%
IXJ,Sell to Open,10/20/2023,50,$87.00,$0.60,$0.35,$0.85,22%,,N,$85.20,0.7%,5.25%,2.11%
MSGS,Sell to Open,10/20/2023,50,$190.00,$1.25,$1.15,$1.35,13%,10/26/2023,N,$178.00,0.7%,5.23%,6.74%
EL,Sell to Open,10/20/2023,50,$180.00,$1.10,$1.00,$1.20,5%,11/01/2023,N,$160.53,0.69%,5.1%,12.13%
SOXX,Sell to Open,10/20/2023,50,$565.00,$3.50,$3.20,$3.80,4%,,N,$510.67,0.69%,5.11%,10.64%
SHW,Sell to Open,10/20/2023,50,$290.00,$1.87,$1.60,$2.15,0%,10/24/2023,N,$271.72,0.69%,5.14%,6.73%
NFLX,Sell to Open,10/13/2023,43,$490.00,$3.00,$2.36,$3.65,1%,10/17/2023,N,$433.68,0.69%,6.02%,12.99%
RSG,Sell to Open,10/20/2023,50,$155.00,$1.00,$0.20,$1.80,10%,10/26/2023,N,$144.13,0.69%,5.17%,7.54%
MGM,Sell to Open,10/13/2023,43,$49.00,$0.30,$0.25,$0.36,0%,11/01/2023,N,$43.98,0.69%,6.03%,11.41%
XLB,Sell to Open,10/13/2023,43,$86.50,$0.57,$0.10,$1.05,34%,,N,$82.89,0.69%,6.03%,4.36%
PXD,Sell to Open,10/13/2023,43,$255.00,$1.65,$1.10,$2.20,0%,10/26/2023,N,$237.93,0.69%,6.03%,7.17%
WFC,Sell to Open,10/13/2023,43,$45.00,$0.28,$0.27,$0.30,17%,10/13/2023,N,$41.29,0.69%,6%,8.99%
QCOM,Sell to Open,10/13/2023,43,$126.00,$0.79,$0.74,$0.85,0%,11/08/2023,N,$114.53,0.69%,6.03%,10.01%
EWJ,Sell to Open,10/20/2023,50,$64.00,$0.42,$0.40,$0.45,3%,,N,$61.64,0.69%,5.14%,3.83%
MAR,Sell to Open,10/13/2023,43,$220.00,$1.40,$0.95,$1.85,3%,11/02/2023,N,$203.51,0.69%,5.98%,8.1%
CACI,Sell to Open,10/20/2023,50,$350.00,$2.27,$1.85,$2.70,1%,10/25/2023,N,$328.01,0.69%,5.17%,6.7%
SCHP,Sell to Open,10/20/2023,50,$52.00,$0.35,$0.30,$0.40,17%,,N,$51.48,0.68%,5.06%,1.01%
STE,Sell to Open,10/20/2023,50,$250.00,$1.55,$1.00,$2.10,0%,11/08/2023,N,$229.59,0.68%,5.03%,8.89%
SCZ,Sell to Open,10/20/2023,50,$61.00,$0.40,$0.20,$0.60,75%,,N,$59.18,0.68%,5.03%,3.08%
UPS,Sell to Open,10/13/2023,43,$180.00,$1.14,$1.03,$1.27,0%,10/24/2023,N,$169.40,0.68%,5.9%,6.26%
HEI,Sell to Open,10/20/2023,50,$180.00,$1.14,$1.05,$1.25,7%,12/18/2023,N,$168.71,0.68%,5.08%,6.69%
XBI,Sell to Open,10/13/2023,43,$85.50,$0.54,$0.49,$0.59,0%,,N,$79.20,0.68%,5.93%,7.95%
LPX,Sell to Open,10/20/2023,50,$70.00,$0.42,$0.35,$0.50,8%,10/31/2023,N,$62.48,0.68%,5.07%,12.04%
DY,Sell to Open,10/20/2023,50,$115.00,$0.67,$0.60,$0.75,16%,11/22/2023,N,$99.93,0.68%,5.03%,15.08%
JACK,Sell to Open,10/20/2023,50,$90.00,$0.55,$0.50,$0.60,5%,11/28/2023,N,$80.37,0.68%,5.1%,11.98%
PSX,Sell to Open,10/13/2023,43,$124.00,$0.77,$0.70,$0.85,0%,10/31/2023,N,$114.16,0.68%,5.9%,8.62%
ODFL,Sell to Open,10/20/2023,50,$480.00,$2.92,$2.05,$3.80,3%,10/25/2023,N,$427.37,0.68%,5.1%,12.31%
EWY,Sell to Open,10/20/2023,50,$67.00,$0.42,$0.35,$0.50,21%,,N,$62.45,0.68%,5.07%,7.29%
RACE,Sell to Open,10/13/2023,43,$340.00,$2.17,$1.65,$2.70,2%,11/02/2023,N,$317.74,0.68%,5.95%,7.01%
SCI,Sell to Open,10/20/2023,50,$67.50,$0.42,$0.35,$0.50,9%,10/31/2023,N,$63.11,0.67%,5.02%,6.96%
CHRD,Sell to Open,10/20/2023,50,$185.00,$1.07,$0.40,$1.75,0%,11/01/2023,N,$161.50,0.67%,4.96%,14.55%
NUE,Sell to Open,10/13/2023,43,$190.00,$1.16,$1.00,$1.32,0%,10/19/2023,N,$172.10,0.67%,5.86%,10.4%
IYH,Sell to Open,10/20/2023,50,$295.00,$1.87,$0.15,$3.60,1%,,N,$281.20,0.67%,4.97%,4.91%
SPXU,Sell to Open,10/13/2023,43,$13.50,$0.07,$0.04,$0.10,23%,,N,$10.38,0.67%,5.86%,30.06%
RIG,Sell to Open,10/13/2023,43,$10.50,$0.05,$0.03,$0.08,1%,11/01/2023,N,$8.18,0.67%,5.84%,28.36%
LIT,Sell to Open,10/20/2023,50,$65.00,$0.40,$0.35,$0.45,22%,,N,$59.26,0.67%,5.03%,9.69%
DVN,Sell to Open,10/13/2023,43,$56.00,$0.34,$0.31,$0.37,0%,10/31/2023,N,$51.09,0.67%,5.78%,9.61%
KEY,Sell to Open,10/13/2023,43,$13.50,$0.07,$0.05,$0.10,9%,10/19/2023,N,$11.33,0.66%,5.75%,19.15%
RS,Sell to Open,10/20/2023,50,$310.00,$1.87,$1.75,$2.00,0%,10/26/2023,N,$284.96,0.66%,4.9%,8.79%
DOW,Sell to Open,10/13/2023,43,$58.00,$0.36,$0.31,$0.41,0%,10/24/2023,N,$54.56,0.66%,5.73%,6.3%
SNPS,Sell to Open,10/20/2023,50,$500.00,$3.02,$2.65,$3.40,2%,11/29/2023,N,$458.89,0.66%,4.91%,8.96%
AZN,Sell to Open,10/13/2023,43,$72.00,$0.44,$0.39,$0.50,4%,11/09/2023,N,$67.82,0.66%,5.7%,6.16%
CHTR,Sell to Open,10/13/2023,43,$485.00,$2.87,$1.25,$4.50,4%,10/27/2023,N,$438.12,0.66%,5.7%,10.7%
VGK,Sell to Open,10/20/2023,50,$63.00,$0.40,$0.35,$0.45,5%,,N,$60.92,0.66%,4.89%,3.41%
TSM,Sell to Open,10/13/2023,43,$104.00,$0.61,$0.33,$0.90,0%,10/19/2023,N,$93.57,0.66%,5.71%,11.15%
PEN,Sell to Open,10/20/2023,50,$300.00,$1.75,$1.55,$1.95,0%,11/02/2023,N,$264.50,0.66%,4.93%,13.42%
ROK,Sell to Open,10/20/2023,50,$340.00,$2.04,$1.75,$2.35,6%,11/02/2023,N,$312.08,0.66%,4.89%,8.95%
IGV,Sell to Open,10/20/2023,50,$385.00,$2.37,$2.25,$2.50,3%,,N,$360.03,0.66%,4.91%,6.94%
VEEV,Sell to Open,10/20/2023,50,$230.00,$1.35,$1.20,$1.50,71%,,N,$208.70,0.65%,4.82%,10.21%
CTLT,Sell to Open,10/20/2023,50,$60.00,$0.32,$0.20,$0.45,2%,11/01/2023,N,$49.97,0.65%,4.84%,20.07%
WBD,Sell to Open,10/13/2023,43,$16.00,$0.08,$0.07,$0.10,0%,11/02/2023,N,$13.14,0.65%,5.62%,21.77%
BSX,Sell to Open,10/13/2023,43,$57.00,$0.35,$0.30,$0.40,11%,10/25/2023,N,$53.94,0.65%,5.64%,5.67%
SPGI,Sell to Open,10/13/2023,43,$415.00,$2.52,$1.55,$3.50,4%,10/26/2023,N,$390.86,0.65%,5.61%,6.18%
YUMC,Sell to Open,10/20/2023,50,$60.00,$0.35,$0.30,$0.40,10%,10/31/2023,N,$53.69,0.65%,4.86%,11.75%
SWKS,Sell to Open,10/13/2023,43,$120.00,$0.70,$0.60,$0.80,0%,11/02/2023,N,$108.74,0.64%,5.59%,10.35%
OVV,Sell to Open,10/20/2023,50,$55.00,$0.30,$0.25,$0.35,0%,11/07/2023,N,$46.96,0.64%,4.76%,17.12%
ORLY,Sell to Open,10/20/2023,50,"$1,010.00",$6.05,$4.40,$7.70,0%,10/25/2023,N,$939.70,0.64%,4.8%,7.48%
YCS,Sell to Open,10/20/2023,50,$76.00,$0.44,$0.30,$0.60,10%,,N,$70.41,0.64%,4.76%,7.94%
TTWO,Sell to Open,10/13/2023,43,$155.00,$0.91,$0.78,$1.04,8%,11/06/2023,N,$142.20,0.64%,5.56%,9%
AIG,Sell to Open,10/13/2023,43,$62.00,$0.37,$0.30,$0.45,0%,11/01/2023,N,$58.52,0.64%,5.57%,5.95%
XOM,Sell to Open,10/13/2023,43,$119.00,$0.71,$0.66,$0.77,0%,10/27/2023,N,$111.19,0.64%,5.59%,7.02%
MTD,Sell to Open,10/20/2023,50,"$1,340.00",$7.80,$5.70,$9.90,0%,11/02/2023,N,"$1,213.48",0.64%,4.79%,10.43%
SPG,Sell to Open,10/20/2023,50,$120.00,$0.72,$0.70,$0.75,0%,10/30/2023,N,$113.49,0.64%,4.76%,5.74%
LW,Sell to Open,10/20/2023,50,$110.00,$0.62,$0.50,$0.75,25%,10/04/2023,Y,$97.41,0.64%,4.78%,12.92%
MAC,Sell to Open,10/20/2023,50,$14.00,$0.07,$0.05,$0.10,1%,11/02/2023,N,$11.69,0.64%,4.78%,19.76%
ANSS,Sell to Open,10/20/2023,50,$350.00,$2.04,$1.85,$2.25,2%,11/01/2023,N,$318.87,0.64%,4.79%,9.76%
TOT,Sell to Open,10/20/2023,50,$67.50,$0.40,$0.35,$0.45,4%,,N,$62.91,0.64%,4.74%,7.3%
CHRW,Sell to Open,10/20/2023,50,$97.50,$0.57,$0.50,$0.65,0%,11/08/2023,N,$90.43,0.64%,4.74%,7.82%
TTE,Sell to Open,10/20/2023,50,$67.50,$0.40,$0.35,$0.45,6%,10/26/2023,N,$62.91,0.64%,4.74%,7.3%
UGL,Sell to Open,10/20/2023,50,$65.00,$0.37,$0.30,$0.45,0%,,N,$58.47,0.64%,4.78%,11.17%
SSO,Sell to Open,10/13/2023,43,$63.50,$0.37,$0.30,$0.45,0%,,N,$59.21,0.63%,5.5%,7.25%
SPTM,Sell to Open,10/20/2023,50,$57.00,$0.35,$0.25,$0.45,0%,,N,$55.35,0.63%,4.71%,2.98%
COP,Sell to Open,10/13/2023,43,$129.00,$0.75,$0.42,$1.08,0%,11/02/2023,N,$119.03,0.63%,5.48%,8.38%
GS,Sell to Open,10/13/2023,43,$350.00,$2.08,$1.97,$2.19,5%,10/17/2023,N,$327.71,0.63%,5.52%,6.8%
CBOE,Sell to Open,10/13/2023,43,$155.00,$0.95,$0.50,$1.40,10%,11/09/2023,N,$149.71,0.63%,5.51%,3.53%
PACW,Sell to Open,10/13/2023,43,$10.00,$0.05,$0.00,$0.10,2%,10/26/2023,N,$7.95,0.63%,5.47%,25.79%
DIS,Sell to Open,10/13/2023,43,$92.00,$0.53,$0.50,$0.56,8%,11/08/2023,N,$83.68,0.63%,5.5%,9.94%
DOV,Sell to Open,10/20/2023,50,$160.00,$0.92,$0.80,$1.05,0%,10/19/2023,Y,$148.30,0.62%,4.65%,7.89%
SPXS,Sell to Open,10/13/2023,43,$18.50,$0.08,$0.07,$0.10,7%,,N,$13.64,0.62%,5.42%,35.63%
IHF,Sell to Open,10/20/2023,50,$260.00,$1.52,$1.20,$1.85,5%,,N,$247.87,0.62%,4.58%,4.89%
FDN,Sell to Open,10/20/2023,50,$184.00,$1.05,$0.85,$1.25,0%,,N,$169.53,0.62%,4.61%,8.54%
MPW,Sell to Open,10/13/2023,43,$9.00,$0.04,$0.02,$0.07,19%,10/26/2023,N,$7.22,0.62%,5.42%,24.65%
MSFT,Sell to Open,10/13/2023,43,$355.00,$2.03,$1.81,$2.26,13%,10/24/2023,N,$327.76,0.62%,5.4%,8.31%
NXPI,Sell to Open,10/13/2023,43,$230.00,$1.27,$1.10,$1.45,0%,11/06/2023,N,$205.72,0.62%,5.39%,11.8%
ELV,Sell to Open,10/20/2023,50,$490.00,$2.72,$2.50,$2.95,6%,10/18/2023,Y,$442.01,0.62%,4.59%,10.86%
XOP,Sell to Open,10/13/2023,43,$162.00,$0.90,$0.80,$1.01,0%,,N,$148.68,0.61%,5.29%,8.96%
NYCB,Sell to Open,10/20/2023,50,$14.00,$0.07,$0.05,$0.10,6%,10/25/2023,N,$12.28,0.61%,4.55%,14.01%
FNV,Sell to Open,10/20/2023,50,$160.00,$0.87,$0.80,$0.95,4%,11/08/2023,N,$143.96,0.61%,4.53%,11.14%
WHR,Sell to Open,10/13/2023,43,$152.50,$0.85,$0.70,$1.00,0%,10/23/2023,N,$139.96,0.61%,5.28%,8.96%
TMO,Sell to Open,10/13/2023,43,$590.00,$3.37,$2.45,$4.30,5%,10/25/2023,N,$557.10,0.61%,5.26%,5.91%
GOOGL,Sell to Open,10/13/2023,43,$149.00,$0.83,$0.72,$0.95,11%,10/24/2023,N,$136.17,0.61%,5.33%,9.42%
AGNC,Sell to Open,10/13/2023,43,$10.50,$0.06,$0.04,$0.08,2%,10/23/2023,N,$9.91,0.61%,5.26%,5.95%
COTY,Sell to Open,10/13/2023,43,$13.00,$0.07,$0.05,$0.09,16%,11/08/2023,N,$11.56,0.61%,5.26%,12.46%
JNJ,Sell to Open,10/13/2023,43,$170.00,$0.98,$0.87,$1.10,34%,10/17/2023,N,$161.68,0.61%,5.29%,5.15%
PBR,Sell to Open,10/13/2023,43,$16.50,$0.08,$0.06,$0.11,0%,10/31/2023,N,$14.05,0.6%,5.26%,17.44%
MMP,Sell to Open,10/20/2023,50,$70.00,$0.40,$0.35,$0.45,15%,11/02/2023,N,$66.42,0.6%,4.49%,5.39%
LLY,Sell to Open,10/13/2023,43,$595.00,$3.30,$3.05,$3.55,0%,11/02/2023,N,$554.20,0.6%,5.17%,7.36%
CACC,Sell to Open,10/20/2023,50,$560.00,$3.02,$0.75,$5.30,0%,10/31/2023,N,$501.77,0.6%,4.49%,11.6%
HOOD,Sell to Open,10/13/2023,43,$13.50,$0.06,$0.04,$0.09,0%,11/01/2023,N,$10.89,0.6%,5.19%,23.97%
CP,Sell to Open,10/20/2023,50,$85.00,$0.47,$0.40,$0.55,0%,10/25/2023,N,$79.38,0.6%,4.46%,7.08%
GLOB,Sell to Open,10/20/2023,50,$240.00,$1.22,$0.90,$1.55,0%,11/16/2023,N,$204.47,0.6%,4.46%,17.38%
EDV,Sell to Open,10/20/2023,50,$85.00,$0.47,$0.40,$0.55,20%,,N,$79.05,0.6%,4.48%,7.53%
GPS,Sell to Open,10/13/2023,43,$14.00,$0.07,$0.05,$0.09,1%,11/24/2023,N,$11.58,0.6%,5.25%,20.9%
ATKR,Sell to Open,10/20/2023,50,$175.00,$0.92,$0.60,$1.25,0%,11/24/2023,N,$153.97,0.6%,4.48%,13.66%
TGT,Sell to Open,10/13/2023,43,$138.00,$0.75,$0.67,$0.84,0%,11/15/2023,N,$126.55,0.6%,5.18%,9.05%
WSM,Sell to Open,10/13/2023,43,$157.50,$0.85,$0.70,$1.00,8%,11/16/2023,N,$141.20,0.6%,5.23%,11.54%
FHN,Sell to Open,10/13/2023,43,$14.50,$0.07,$0.00,$0.15,46%,10/17/2023,N,$12.55,0.6%,5.19%,15.54%
LOW,Sell to Open,10/13/2023,43,$245.00,$1.39,$1.26,$1.52,0%,11/21/2023,N,$230.48,0.6%,5.24%,6.3%
PII,Sell to Open,10/20/2023,50,$125.00,$0.67,$0.60,$0.75,10%,10/24/2023,N,$112.09,0.6%,4.49%,11.52%
GEHC,Sell to Open,10/13/2023,43,$77.00,$0.42,$0.35,$0.50,17%,10/24/2023,N,$70.45,0.6%,5.24%,9.3%
LYV,Sell to Open,10/20/2023,50,$95.00,$0.50,$0.45,$0.55,7%,11/02/2023,N,$84.53,0.59%,4.41%,12.39%
GFI,Sell to Open,10/20/2023,50,$16.00,$0.07,$0.05,$0.10,10%,02/22/2024,N,$12.63,0.59%,4.42%,26.68%
VCLT,Sell to Open,10/20/2023,50,$79.00,$0.45,$0.40,$0.50,14%,,N,$76.04,0.59%,4.41%,3.89%
STZ,Sell to Open,10/13/2023,43,$280.00,$1.55,$0.25,$2.85,7%,10/05/2023,Y,$260.56,0.59%,5.17%,7.46%
NSC,Sell to Open,10/13/2023,43,$225.00,$1.20,$0.05,$2.35,6%,10/25/2023,N,$205.01,0.59%,5.09%,9.75%
SWK,Sell to Open,10/20/2023,50,$105.00,$0.55,$0.45,$0.65,0%,11/02/2023,N,$93.57,0.59%,4.38%,12.22%
CPA,Sell to Open,10/20/2023,50,$115.00,$0.60,$0.50,$0.70,10%,11/22/2023,N,$101.70,0.59%,4.39%,13.08%
ISRG,Sell to Open,10/13/2023,43,$345.00,$1.85,$0.90,$2.80,13%,10/17/2023,N,$312.68,0.59%,5.14%,10.34%
IYF,Sell to Open,10/20/2023,50,$80.00,$0.45,$0.35,$0.55,11%,,N,$76.86,0.59%,4.36%,4.09%
NVO,Sell to Open,10/13/2023,43,$205.00,$1.09,$0.15,$2.05,12%,11/02/2023,N,$185.62,0.59%,5.15%,10.44%
IWR,Sell to Open,10/20/2023,50,$76.00,$0.42,$0.35,$0.50,0%,,N,$73.26,0.58%,4.32%,3.74%
ALGN,Sell to Open,10/13/2023,43,$420.00,$2.15,$1.45,$2.85,5%,10/25/2023,N,$370.14,0.58%,5.05%,13.47%
MMM,Sell to Open,10/13/2023,43,$115.00,$0.61,$0.57,$0.66,9%,10/24/2023,N,$106.67,0.58%,5.01%,7.81%
TSCO,Sell to Open,10/13/2023,43,$235.00,$1.27,$1.20,$1.35,0%,10/26/2023,N,$218.50,0.58%,5.07%,7.55%
VDE,Sell to Open,10/20/2023,50,$133.00,$0.72,$0.65,$0.80,0%,,N,$124.63,0.58%,4.33%,6.72%
CRM,Sell to Open,10/13/2023,43,$245.00,$1.29,$1.17,$1.42,37%,,N,$221.46,0.58%,5.08%,10.63%
H,Sell to Open,10/20/2023,50,$125.00,$0.65,$0.55,$0.75,0%,11/02/2023,N,$112.41,0.58%,4.31%,11.2%
NICE,Sell to Open,10/20/2023,50,$220.00,$1.12,$0.65,$1.60,0%,11/09/2023,N,$194.80,0.58%,4.3%,12.94%
WAT,Sell to Open,10/20/2023,50,$310.00,$1.62,$1.15,$2.10,0%,11/01/2023,N,$280.80,0.58%,4.31%,10.4%
NU,Sell to Open,10/13/2023,43,$8.50,$0.04,$0.02,$0.06,14%,11/14/2023,N,$6.85,0.58%,5.07%,24.09%
CVS,Sell to Open,10/13/2023,43,$71.00,$0.37,$0.32,$0.43,14%,11/01/2023,N,$65.17,0.58%,5%,8.95%
SNAP,Sell to Open,10/13/2023,43,$13.50,$0.06,$0.05,$0.07,0%,10/26/2023,N,$10.35,0.58%,5.04%,30.43%
M,Sell to Open,10/13/2023,43,$15.00,$0.07,$0.06,$0.08,2%,11/16/2023,N,$12.23,0.57%,4.97%,22.65%
ADP,Sell to Open,10/13/2023,43,$270.00,$1.45,$0.35,$2.55,6%,10/25/2023,N,$254.61,0.57%,4.95%,6.04%
ADM,Sell to Open,10/13/2023,43,$85.00,$0.45,$0.40,$0.50,10%,10/24/2023,N,$79.30,0.57%,4.93%,7.19%
APTV,Sell to Open,10/20/2023,50,$115.00,$0.57,$0.50,$0.65,2%,11/02/2023,N,$101.45,0.57%,4.22%,13.36%
BMY,Sell to Open,10/13/2023,43,$65.00,$0.35,$0.29,$0.41,26%,10/26/2023,N,$61.65,0.57%,4.93%,5.43%
IDXX,Sell to Open,10/20/2023,50,$560.00,$2.87,$1.45,$4.30,0%,10/31/2023,N,$511.41,0.56%,4.19%,9.5%
VTWO,Sell to Open,10/20/2023,50,$80.00,$0.42,$0.30,$0.55,11%,,N,$76.22,0.56%,4.15%,4.96%
MSI,Sell to Open,10/20/2023,50,$300.00,$1.57,$1.50,$1.65,2%,11/02/2023,N,$283.57,0.56%,4.14%,5.79%
ULTA,Sell to Open,10/13/2023,43,$455.00,$2.32,$2.10,$2.55,10%,11/30/2023,N,$415.03,0.56%,4.87%,9.63%
MDLZ,Sell to Open,10/13/2023,43,$74.00,$0.40,$0.30,$0.50,8%,10/31/2023,N,$71.26,0.56%,4.88%,3.85%
SHEL,Sell to Open,10/13/2023,43,$66.00,$0.35,$0.30,$0.40,0%,11/02/2023,N,$62.09,0.56%,4.9%,6.3%
SO,Sell to Open,10/13/2023,43,$71.00,$0.37,$0.30,$0.45,0%,11/02/2023,N,$67.73,0.55%,4.81%,4.83%
MET,Sell to Open,10/13/2023,43,$68.00,$0.35,$0.30,$0.40,3%,11/01/2023,N,$63.34,0.55%,4.8%,7.36%
FDX,Sell to Open,10/13/2023,43,$290.00,$1.43,$1.21,$1.66,37%,09/20/2023,Y,$261.02,0.55%,4.78%,11.1%
XLE,Sell to Open,10/13/2023,43,$94.50,$0.49,$0.34,$0.64,5%,,N,$88.92,0.55%,4.79%,6.28%
DD,Sell to Open,10/13/2023,43,$82.00,$0.42,$0.35,$0.50,10%,11/07/2023,N,$76.89,0.55%,4.8%,6.65%
MCK,Sell to Open,10/13/2023,43,$440.00,$2.25,$0.60,$3.90,10%,10/31/2023,N,$412.32,0.55%,4.74%,6.71%
AXP,Sell to Open,10/13/2023,43,$170.00,$0.87,$0.72,$1.02,3%,10/20/2023,N,$157.99,0.55%,4.79%,7.6%
IRM,Sell to Open,10/20/2023,50,$67.50,$0.35,$0.30,$0.40,0%,11/02/2023,N,$63.54,0.55%,4.1%,6.23%
RRX,Sell to Open,10/20/2023,50,$180.00,$0.90,$0.75,$1.05,0%,11/06/2023,N,$162.19,0.55%,4.13%,10.98%
DDM,Sell to Open,10/20/2023,50,$74.00,$0.37,$0.30,$0.45,2%,,N,$68.45,0.55%,4.08%,8.11%
CTAS,Sell to Open,10/20/2023,50,$540.00,$2.77,$2.60,$2.95,3%,09/27/2023,Y,$504.17,0.55%,4.1%,7.11%
VGT,Sell to Open,10/20/2023,50,$475.00,$2.42,$2.30,$2.55,1%,,N,$444.88,0.55%,4.06%,6.77%
